"GHO","PUBLISHSTATE","REGION","COUNTRY","SEX","Display Value","Numeric","Low","High","Comments"
"M_smkless_prev_youth","PUBLISHED","AMR","CRI","MLE","0.0","0.00000","","",""
"M_smkless_prev_youth","PUBLISHED","EUR","NLD","FMLE","0.1","0.10000","","",""
"M_smkless_prev_youth","PUBLISHED","EUR","NLD","BTSX","0.2","0.20000","","",""
"M_smkless_prev_youth","PUBLISHED","EUR","NLD","MLE","0.3","0.30000","","",""
"M_smkless_prev_youth","PUBLISHED","AMR","CAN","FMLE","0.3","0.30000","","","*Moderate sampling variability, interpret with caution."
"M_smkless_prev_youth","PUBLISHED","EUR","KAZ","FMLE","0.4","0.40000","","",""
"M_smkless_prev_youth","PUBLISHED","AMR","CRI","BTSX","0.5","0.50000","","",""
"M_smkless_prev_youth","PUBLISHED","EUR","KAZ","BTSX","0.6","0.60000","","",""
"M_smkless_prev_youth","PUBLISHED","WPR","CHN","FMLE","0.6","0.60000","","",""
"M_smkless_prev_youth","PUBLISHED","WPR","BRN","FMLE","0.7","0.70000","","",""
"M_smkless_prev_youth","PUBLISHED","AFR","DZA","FMLE","0.8","0.80000","","",""
"M_smkless_prev_youth","PUBLISHED","EUR","KAZ","MLE","0.8","0.80000","","",""
"M_smkless_prev_youth","PUBLISHED","AMR","CAN","BTSX","0.8","0.80000","","","*Moderate sampling variability, interpret with caution."
"M_smkless_prev_youth","PUBLISHED","EMR","OMN","FMLE","0.9","0.90000","","",""
"M_smkless_prev_youth","PUBLISHED","EMR","TUN","FMLE","0.9","0.90000","","",""
"M_smkless_prev_youth","PUBLISHED","EUR","BIH","FMLE","0.9","0.90000","","",""
"M_smkless_prev_youth","PUBLISHED","EUR","MNE","FMLE","0.9","0.90000","","",""
"M_smkless_prev_youth","PUBLISHED","WPR","BRN","BTSX","0.9","0.90000","","",""
"M_smkless_prev_youth","PUBLISHED","WPR","KOR","MLE","0.9","0.90000","","",""
"M_smkless_prev_youth","PUBLISHED","WPR","KOR","FMLE","0.9","0.90000","","",""
"M_smkless_prev_youth","PUBLISHED","WPR","KOR","BTSX","0.9","0.90000","","",""
"M_smkless_prev_youth","PUBLISHED","EUR","POL","FMLE","1.0","1.00000","","",""
"M_smkless_prev_youth","PUBLISHED","EUR","POL","BTSX","1.0","1.00000","","",""
"M_smkless_prev_youth","PUBLISHED","WPR","CHN","BTSX","1.0","1.00000","","",""
"M_smkless_prev_youth","PUBLISHED","AMR","CRI","FMLE","1.1","1.10000","","",""
"M_smkless_prev_youth","PUBLISHED","EMR","JOR","FMLE","1.1","1.10000","","",""
"M_smkless_prev_youth","PUBLISHED","EUR","MNE","MLE","1.1","1.10000","","",""
"M_smkless_prev_youth","PUBLISHED","EUR","MNE","BTSX","1.1","1.10000","","",""
"M_smkless_prev_youth","PUBLISHED","SEAR","IDN","FMLE","1.1","1.10000","","",""
"M_smkless_prev_youth","PUBLISHED","WPR","BRN","MLE","1.2","1.20000","","",""
"M_smkless_prev_youth","PUBLISHED","EUR","GRC","FMLE","1.3","1.30000","","",""
"M_smkless_prev_youth","PUBLISHED","WPR","CHN","MLE","1.3","1.30000","","",""
"M_smkless_prev_youth","PUBLISHED","AMR","CAN","MLE","1.3","1.30000","","","*Moderate sampling variability, interpret with caution."
"M_smkless_prev_youth","PUBLISHED","EUR","HUN","FMLE","1.4","1.40000","","",""
"M_smkless_prev_youth","PUBLISHED","EMR","OMN","BTSX","1.6","1.60000","","",""
"M_smkless_prev_youth","PUBLISHED","EUR","BIH","BTSX","1.6","1.60000","","",""
"M_smkless_prev_youth","PUBLISHED","EUR","FIN","FMLE","1.6","1.60000","","",""
"M_smkless_prev_youth","PUBLISHED","AMR","BLZ","FMLE","1.7","1.70000","","",""
"M_smkless_prev_youth","PUBLISHED","AMR","USA","FMLE","1.7","1.70000","","",""
"M_smkless_prev_youth","PUBLISHED","EUR","ALB","FMLE","1.7","1.70000","","",""
"M_smkless_prev_youth","PUBLISHED","AFR","SEN","FMLE","1.8","1.80000","","",""
"M_smkless_prev_youth","PUBLISHED","AFR","TGO","FMLE","1.8","1.80000","","",""
"M_smkless_prev_youth","PUBLISHED","EMR","SAU","FMLE","1.8","1.80000","","",""
"M_smkless_prev_youth","PUBLISHED","AFR","BEN","FMLE","1.9","1.90000","","",""
"M_smkless_prev_youth","PUBLISHED","EUR","GRC","BTSX","1.9","1.90000","","",""
"M_smkless_prev_youth","PUBLISHED","EMR","LBY","MLE","2.0","2.00000","","",""
"M_smkless_prev_youth","PUBLISHED","EUR","ALB","BTSX","2.0","2.00000","","",""
"M_smkless_prev_youth","PUBLISHED","EUR","POL","MLE","2.0","2.00000","","",""
"M_smkless_prev_youth","PUBLISHED","EUR","MDA","BTSX","2.0","2.00000","","",""
"M_smkless_prev_youth","PUBLISHED","EUR","SWE","FMLE","2.0","2.00000","","",""
"M_smkless_prev_youth","PUBLISHED","SEAR","BGD","FMLE","2.0","2.00000","","",""
"M_smkless_prev_youth","PUBLISHED","EUR","HUN","BTSX","2.0","2.00000","","",""
"M_smkless_prev_youth","PUBLISHED","AFR","TGO","BTSX","2.1","2.10000","","",""
"M_smkless_prev_youth","PUBLISHED","EUR","SRB","FMLE","2.1","2.10000","","",""
"M_smkless_prev_youth","PUBLISHED","EUR","BIH","MLE","2.2","2.20000","","",""
"M_smkless_prev_youth","PUBLISHED","EUR","MDA","MLE","2.2","2.20000","","",""
"M_smkless_prev_youth","PUBLISHED","EUR","RUS","FMLE","2.2","2.20000","","",""
"M_smkless_prev_youth","PUBLISHED","EUR","TJK","FMLE","2.2","2.20000","","",""
"M_smkless_prev_youth","PUBLISHED","AMR","BLZ","BTSX","2.3","2.30000","","",""
"M_smkless_prev_youth","PUBLISHED","EMR","LBY","FMLE","2.3","2.30000","","",""
"M_smkless_prev_youth","PUBLISHED","EMR","LBY","BTSX","2.3","2.30000","","",""
"M_smkless_prev_youth","PUBLISHED","EMR","TUN","BTSX","2.3","2.30000","","",""
"M_smkless_prev_youth","PUBLISHED","EUR","ALB","MLE","2.3","2.30000","","",""
"M_smkless_prev_youth","PUBLISHED","AFR","TGO","MLE","2.4","2.40000","","",""
"M_smkless_prev_youth","PUBLISHED","EUR","MDA","FMLE","2.4","2.40000","","",""
"M_smkless_prev_youth","PUBLISHED","EMR","JOR","BTSX","2.5","2.50000","","",""
"M_smkless_prev_youth","PUBLISHED","EMR","OMN","MLE","2.5","2.50000","","",""
"M_smkless_prev_youth","PUBLISHED","EUR","BLR","FMLE","2.5","2.50000","","",""
"M_smkless_prev_youth","PUBLISHED","EUR","GRC","MLE","2.5","2.50000","","",""
"M_smkless_prev_youth","PUBLISHED","EUR","HUN","MLE","2.6","2.60000","","",""
"M_smkless_prev_youth","PUBLISHED","AMR","VEN","FMLE","2.6","2.60000","","",""
"M_smkless_prev_youth","PUBLISHED","EMR","YEM","FMLE","2.6","2.60000","","",""
"M_smkless_prev_youth","PUBLISHED","EUR","SRB","BTSX","2.7","2.70000","","",""
"M_smkless_prev_youth","PUBLISHED","AMR","SLV","FMLE","2.8","2.80000","","",""
"M_smkless_prev_youth","PUBLISHED","EUR","GEO","FMLE","2.8","2.80000","","",""
"M_smkless_prev_youth","PUBLISHED","AMR","BLZ","MLE","2.9","2.90000","","",""
"M_smkless_prev_youth","PUBLISHED","EUR","KGZ","FMLE","2.9","2.90000","","",""
"M_smkless_prev_youth","PUBLISHED","SEAR","MDV","FMLE","2.9","2.90000","","",""
"M_smkless_prev_youth","PUBLISHED","AMR","ARG","FMLE","3.0","3.00000","","",""
"M_smkless_prev_youth","PUBLISHED","EUR","ARM","FMLE","3.0","3.00000","","",""
"M_smkless_prev_youth","PUBLISHED","SEAR","IDN","MLE","3.0","3.00000","","",""
"M_smkless_prev_youth","PUBLISHED","AMR","BHS","FMLE","3.1","3.10000","","",""
"M_smkless_prev_youth","PUBLISHED","EUR","BLR","BTSX","3.1","3.10000","","",""
"M_smkless_prev_youth","PUBLISHED","EMR","QAT","FMLE","3.2","3.20000","","",""
"M_smkless_prev_youth","PUBLISHED","WPR","MYS","FMLE","3.2","3.20000","","",""
"M_smkless_prev_youth","PUBLISHED","AFR","KEN","FMLE","3.3","3.30000","","",""
"M_smkless_prev_youth","PUBLISHED","EUR","SRB","MLE","3.3","3.30000","","",""
"M_smkless_prev_youth","PUBLISHED","WPR","PHL","FMLE","3.3","3.30000","","",""
"M_smkless_prev_youth","PUBLISHED","EMR","EGY","FMLE","3.4","3.40000","","",""
"M_smkless_prev_youth","PUBLISHED","EMR","SAU","BTSX","3.4","3.40000","","",""
"M_smkless_prev_youth","PUBLISHED","EUR","GEO","BTSX","3.4","3.40000","","",""
"M_smkless_prev_youth","PUBLISHED","EUR","LVA","FMLE","3.4","3.40000","","",""
"M_smkless_prev_youth","PUBLISHED","AFR","DZA","BTSX","3.5","3.50000","","",""
"M_smkless_prev_youth","PUBLISHED","EUR","TJK","BTSX","3.5","3.50000","","",""
"M_smkless_prev_youth","PUBLISHED","EMR","SYR","FMLE","3.6","3.60000","","",""
"M_smkless_prev_youth","PUBLISHED","AMR","ARG","BTSX","3.7","3.70000","","",""
"M_smkless_prev_youth","PUBLISHED","AMR","SLV","BTSX","3.7","3.70000","","",""
"M_smkless_prev_youth","PUBLISHED","EMR","PAK","FMLE","3.7","3.70000","","",""
"M_smkless_prev_youth","PUBLISHED","EUR","BLR","MLE","3.7","3.70000","","",""
"M_smkless_prev_youth","PUBLISHED","EUR","FIN","BTSX","3.7","3.70000","","",""
"M_smkless_prev_youth","PUBLISHED","EUR","ISL","FMLE","3.8","3.80000","","",""
"M_smkless_prev_youth","PUBLISHED","EUR","RUS","BTSX","3.8","3.80000","","",""
"M_smkless_prev_youth","PUBLISHED","AFR","KEN","BTSX","3.9","3.90000","","",""
"M_smkless_prev_youth","PUBLISHED","AMR","MEX","FMLE","3.9","3.90000","","",""
"M_smkless_prev_youth","PUBLISHED","EMR","JOR","MLE","3.9","3.90000","","",""
"M_smkless_prev_youth","PUBLISHED","EMR","TUN","MLE","3.9","3.90000","","",""
"M_smkless_prev_youth","PUBLISHED","EUR","GEO","MLE","4.0","4.00000","","",""
"M_smkless_prev_youth","PUBLISHED","SEAR","MMR","FMLE","4.0","4.00000","","",""
"M_smkless_prev_youth","PUBLISHED","WPR","MYS","BTSX","4.0","4.00000","","",""
"M_smkless_prev_youth","PUBLISHED","AFR","BEN","BTSX","4.1","4.10000","","",""
"M_smkless_prev_youth","PUBLISHED","SEAR","LKA","FMLE","4.1","4.10000","","",""
"M_smkless_prev_youth","PUBLISHED","SEAR","THA","FMLE","4.1","4.10000","","",""
"M_smkless_prev_youth","PUBLISHED","AMR","PAN","FMLE","4.2","4.20000","","",""
"M_smkless_prev_youth","PUBLISHED","AFR","KEN","MLE","4.3","4.30000","","",""
"M_smkless_prev_youth","PUBLISHED","AFR","SEN","BTSX","4.3","4.30000","","",""
"M_smkless_prev_youth","PUBLISHED","AMR","BHS","BTSX","4.3","4.30000","","",""
"M_smkless_prev_youth","PUBLISHED","AMR","PER","MLE","4.3","4.30000","","",""
"M_smkless_prev_youth","PUBLISHED","AMR","SUR","FMLE","4.3","4.30000","","",""
"M_smkless_prev_youth","PUBLISHED","AFR","CMR","FMLE","4.4","4.40000","","",""
"M_smkless_prev_youth","PUBLISHED","AMR","ARG","MLE","4.4","4.40000","","",""
"M_smkless_prev_youth","PUBLISHED","EMR","ARE","FMLE","4.4","4.40000","","",""
"M_smkless_prev_youth","PUBLISHED","EUR","ARM","BTSX","4.4","4.40000","","",""
"M_smkless_prev_youth","PUBLISHED","AMR","SLV","MLE","4.5","4.50000","","",""
"M_smkless_prev_youth","PUBLISHED","EUR","EST","FMLE","4.5","4.50000","","",""
"M_smkless_prev_youth","PUBLISHED","WPR","MYS","MLE","4.5","4.50000","","",""
"M_smkless_prev_youth","PUBLISHED","WPR","PHL","BTSX","4.5","4.50000","","",""
"M_smkless_prev_youth","PUBLISHED","AMR","PAN","BTSX","4.6","4.60000","","",""
"M_smkless_prev_youth","PUBLISHED","EUR","TJK","MLE","4.6","4.60000","","",""
"M_smkless_prev_youth","PUBLISHED","AMR","PER","BTSX","4.7","4.70000","","",""
"M_smkless_prev_youth","PUBLISHED","AMR","PAN","MLE","4.8","4.80000","","",""
"M_smkless_prev_youth","PUBLISHED","AMR","PER","FMLE","4.8","4.80000","","",""
"M_smkless_prev_youth","PUBLISHED","EMR","IRN","FMLE","4.8","4.80000","","",""
"M_smkless_prev_youth","PUBLISHED","EMR","SAU","MLE","4.8","4.80000","","",""
"M_smkless_prev_youth","PUBLISHED","AFR","CIV","FMLE","4.9","4.90000","","",""
"M_smkless_prev_youth","PUBLISHED","AMR","MEX","BTSX","4.9","4.90000","","",""
"M_smkless_prev_youth","PUBLISHED","AFR","SWZ","FMLE","5.0","5.00000","","",""
"M_smkless_prev_youth","PUBLISHED","AFR","ZWE","FMLE","5.0","5.00000","","",""
"M_smkless_prev_youth","PUBLISHED","EMR","ARE","BTSX","5.0","5.00000","","",""
"M_smkless_prev_youth","PUBLISHED","EUR","LVA","BTSX","5.0","5.00000","","",""
"M_smkless_prev_youth","PUBLISHED","AFR","BEN","MLE","5.1","5.10000","","",""
"M_smkless_prev_youth","PUBLISHED","AFR","CMR","BTSX","5.1","5.10000","","",""
"M_smkless_prev_youth","PUBLISHED","AMR","SUR","BTSX","5.1","5.10000","","",""
"M_smkless_prev_youth","PUBLISHED","AMR","VEN","BTSX","5.1","5.10000","","",""
"M_smkless_prev_youth","PUBLISHED","EMR","IRN","BTSX","5.1","5.10000","","",""
"M_smkless_prev_youth","PUBLISHED","EMR","YEM","BTSX","5.1","5.10000","","",""
"M_smkless_prev_youth","PUBLISHED","EUR","KGZ","BTSX","5.1","5.10000","","",""
"M_smkless_prev_youth","PUBLISHED","AFR","SYC","MLE","5.2","5.20000","","",""
"M_smkless_prev_youth","PUBLISHED","AMR","BHS","MLE","5.3","5.30000","","",""
"M_smkless_prev_youth","PUBLISHED","EMR","PAK","BTSX","5.3","5.30000","","",""
"M_smkless_prev_youth","PUBLISHED","AFR","CMR","MLE","5.4","5.40000","","",""
"M_smkless_prev_youth","PUBLISHED","AFR","MDG","FMLE","5.4","5.40000","","",""
"M_smkless_prev_youth","PUBLISHED","AFR","SYC","FMLE","5.4","5.40000","","",""
"M_smkless_prev_youth","PUBLISHED","AFR","SWZ","BTSX","5.4","5.40000","","",""
"M_smkless_prev_youth","PUBLISHED","EMR","IRN","MLE","5.4","5.40000","","",""
"M_smkless_prev_youth","PUBLISHED","EUR","RUS","MLE","5.4","5.40000","","",""
"M_smkless_prev_youth","PUBLISHED","AFR","SYC","BTSX","5.5","5.50000","","",""
"M_smkless_prev_youth","PUBLISHED","AFR","TZA","FMLE","5.5","5.50000","","",""
"M_smkless_prev_youth","PUBLISHED","AFR","CIV","BTSX","5.6","5.60000","","",""
"M_smkless_prev_youth","PUBLISHED","EMR","ARE","MLE","5.6","5.60000","","",""
"M_smkless_prev_youth","PUBLISHED","AFR","MDG","BTSX","5.7","5.70000","","",""
"M_smkless_prev_youth","PUBLISHED","AFR","ZWE","BTSX","5.7","5.70000","","",""
"M_smkless_prev_youth","PUBLISHED","AMR","USA","BTSX","5.7","5.70000","","",""
"M_smkless_prev_youth","PUBLISHED","SEAR","THA","BTSX","5.7","5.70000","","",""
"M_smkless_prev_youth","PUBLISHED","WPR","MNG","FMLE","5.7","5.70000","","",""
"M_smkless_prev_youth","PUBLISHED","AMR","ATG","FMLE","5.8","5.80000","","",""
"M_smkless_prev_youth","PUBLISHED","EMR","IRQ","FMLE","5.8","5.80000","","",""
"M_smkless_prev_youth","PUBLISHED","EUR","FIN","MLE","5.8","5.80000","","",""
"M_smkless_prev_youth","PUBLISHED","WPR","PHL","MLE","5.8","5.80000","","",""
"M_smkless_prev_youth","PUBLISHED","AMR","MEX","MLE","5.9","5.90000","","",""
"M_smkless_prev_youth","PUBLISHED","EMR","SYR","BTSX","5.9","5.90000","","",""
"M_smkless_prev_youth","PUBLISHED","SEAR","BGD","MLE","5.9","5.90000","","",""
"M_smkless_prev_youth","PUBLISHED","AFR","RWA","FMLE","6.0","6.00000","","",""
"M_smkless_prev_youth","PUBLISHED","AFR","SWZ","MLE","6.0","6.00000","","",""
"M_smkless_prev_youth","PUBLISHED","EUR","ARM","MLE","6.0","6.00000","","",""
"M_smkless_prev_youth","PUBLISHED","SEAR","IND","FMLE","6.0","6.00000","","",""
"M_smkless_prev_youth","PUBLISHED","EMR","QAT","BTSX","6.1","6.10000","","",""
"M_smkless_prev_youth","PUBLISHED","EUR","LVA","MLE","6.1","6.10000","","",""
"M_smkless_prev_youth","PUBLISHED","AFR","CIV","MLE","6.2","6.20000","","",""
"M_smkless_prev_youth","PUBLISHED","AFR","MDG","MLE","6.2","6.20000","","",""
"M_smkless_prev_youth","PUBLISHED","AFR","TZA","BTSX","6.2","6.20000","","",""
"M_smkless_prev_youth","PUBLISHED","AMR","SUR","MLE","6.2","6.20000","","",""
"M_smkless_prev_youth","PUBLISHED","SEAR","MDV","BTSX","6.2","6.20000","","",""
"M_smkless_prev_youth","PUBLISHED","AFR","ZWE","MLE","6.4","6.40000","","",""
"M_smkless_prev_youth","PUBLISHED","AMR","DMA","FMLE","6.4","6.40000","","",""
"M_smkless_prev_youth","PUBLISHED","EMR","PAK","MLE","6.4","6.40000","","",""
"M_smkless_prev_youth","PUBLISHED","AFR","MOZ","FMLE","6.5","6.50000","","",""
"M_smkless_prev_youth","PUBLISHED","AFR","LBR","FMLE","6.6","6.60000","","",""
"M_smkless_prev_youth","PUBLISHED","AFR","SEN","MLE","6.6","6.60000","","",""
"M_smkless_prev_youth","PUBLISHED","AMR","GUY","FMLE","6.6","6.60000","","",""
"M_smkless_prev_youth","PUBLISHED","EMR","YEM","MLE","6.7","6.70000","","",""
"M_smkless_prev_youth","PUBLISHED","AFR","NGA","FMLE","6.8","6.80000","","",""
"M_smkless_prev_youth","PUBLISHED","AMR","ATG","BTSX","6.8","6.80000","","",""
"M_smkless_prev_youth","PUBLISHED","AFR","DZA","MLE","6.9","6.90000","","",""
"M_smkless_prev_youth","PUBLISHED","AFR","ZAF","FMLE","6.9","6.90000","","",""
"M_smkless_prev_youth","PUBLISHED","AFR","TZA","MLE","6.9","6.90000","","",""
"M_smkless_prev_youth","PUBLISHED","AMR","GRD","FMLE","6.9","6.90000","","",""
"M_smkless_prev_youth","PUBLISHED","AMR","VEN","MLE","6.9","6.90000","","",""
"M_smkless_prev_youth","PUBLISHED","EMR","IRQ","BTSX","6.9","6.90000","","",""
"M_smkless_prev_youth","PUBLISHED","EUR","EST","BTSX","6.9","6.90000","","",""
"M_smkless_prev_youth","PUBLISHED","EMR","IRQ","MLE","7.2","7.20000","","",""
"M_smkless_prev_youth","PUBLISHED","SEAR","THA","MLE","7.3","7.30000","","",""
"M_smkless_prev_youth","PUBLISHED","WPR","COK","FMLE","7.3","7.30000","","",""
"M_smkless_prev_youth","PUBLISHED","AFR","MWI","FMLE","7.4","7.40000","","",""
"M_smkless_prev_youth","PUBLISHED","AFR","RWA","BTSX","7.4","7.40000","","",""
"M_smkless_prev_youth","PUBLISHED","AFR","MOZ","BTSX","7.5","7.50000","","",""
"M_smkless_prev_youth","PUBLISHED","AMR","GUY","BTSX","7.5","7.50000","","",""
"M_smkless_prev_youth","PUBLISHED","EMR","EGY","BTSX","7.5","7.50000","","",""
"M_smkless_prev_youth","PUBLISHED","EMR","SYR","MLE","7.6","7.60000","","",""
"M_smkless_prev_youth","PUBLISHED","EUR","KGZ","MLE","7.6","7.60000","","",""
"M_smkless_prev_youth","PUBLISHED","SEAR","TLS","MLE","7.7","7.70000","","",""
"M_smkless_prev_youth","PUBLISHED","AFR","ZAF","BTSX","7.9","7.90000","","",""
"M_smkless_prev_youth","PUBLISHED","AMR","GUY","MLE","7.9","7.90000","","",""
"M_smkless_prev_youth","PUBLISHED","WPR","NIU","FMLE","7.9","7.90000","","",""
"M_smkless_prev_youth","PUBLISHED","AFR","CAF","FMLE","8.0","8.00000","","",""
"M_smkless_prev_youth","PUBLISHED","EMR","DJI","FMLE","8.0","8.00000","","",""
"M_smkless_prev_youth","PUBLISHED","AMR","BRB","FMLE","8.2","8.20000","","",""
"M_smkless_prev_youth","PUBLISHED","AFR","LBR","BTSX","8.3","8.30000","","",""
"M_smkless_prev_youth","PUBLISHED","AFR","MOZ","MLE","8.3","8.30000","","",""
"M_smkless_prev_youth","PUBLISHED","AFR","RWA","MLE","8.3","8.30000","","",""
"M_smkless_prev_youth","PUBLISHED","AMR","ATG","MLE","8.4","8.40000","","",""
"M_smkless_prev_youth","PUBLISHED","AMR","DMA","BTSX","8.4","8.40000","","",""
"M_smkless_prev_youth","PUBLISHED","AMR","GRD","BTSX","8.4","8.40000","","",""
"M_smkless_prev_youth","PUBLISHED","SEAR","TLS","BTSX","8.4","8.40000","","",""
"M_smkless_prev_youth","PUBLISHED","AMR","JAM","MLE","8.5","8.50000","","",""
"M_smkless_prev_youth","PUBLISHED","AMR","JAM","FMLE","8.5","8.50000","","",""
"M_smkless_prev_youth","PUBLISHED","AMR","JAM","BTSX","8.5","8.50000","","",""
"M_smkless_prev_youth","PUBLISHED","SEAR","LKA","BTSX","8.5","8.50000","","",""
"M_smkless_prev_youth","PUBLISHED","WPR","NIU","BTSX","8.6","8.60000","","",""
"M_smkless_prev_youth","PUBLISHED","WPR","COK","BTSX","8.7","8.70000","","",""
"M_smkless_prev_youth","PUBLISHED","AFR","NGA","BTSX","8.8","8.80000","","",""
"M_smkless_prev_youth","PUBLISHED","AFR","LBR","MLE","9.0","9.00000","","",""
"M_smkless_prev_youth","PUBLISHED","EUR","NOR","FMLE","9.0","9.00000","","",""
