"GHO","DATASOURCE","PUBLISHSTATE","YEAR","REGION","WORLDBANKINCOMEGROUP","COUNTRY","RESIDENCEAREATYPE","Display Value","Numeric","Low","High","Comments"
"WHS5_512","PHEFN1","PUBLISHED","2013","SEAR","WB_LI","NPL","TOTL","80","80.00000","","",""
"WHS5_512","PHEFN1","PUBLISHED","2013","SEAR","WB_LI","NPL","URB","29","29.00000","","","The latest survey data used instead of multilevel modelling after proportional adjustment to total solid fuel use; see <a href=http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=318"" target=""_blank"">meta-data sheet</a> for further information."""
"WHS5_512","PHEFN1","PUBLISHED","2013","SEAR","WB_LI","NPL","RUR","91","91.00000","","","The latest survey data used instead of multilevel modelling after proportional adjustment to total solid fuel use; see <a href=http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=318"" target=""_blank"">meta-data sheet</a> for further information."""
"WHS5_512","PHEFN1","PUBLISHED","2013","WPR","WB_UMI","NRU","TOTL","6","6.00000","","",""
"WHS5_512","PHEFN1","PUBLISHED","2013","WPR","WB_UMI","NRU","URB","Not available","","","",""
"WHS5_512","PHEFN1","PUBLISHED","2013","WPR","WB_UMI","NRU","RUR","Not available","","","",""
"WHS5_512","PHEFN3","PUBLISHED","2013","WPR","WB_HI","NZL","TOTL","<5","","","",""
"WHS5_512","PHEFN3","PUBLISHED","2013","WPR","WB_HI","NZL","URB","Not available","","","",""
"WHS5_512","PHEFN3","PUBLISHED","2013","WPR","WB_HI","NZL","RUR","Not available","","","",""
"WHS5_512","PHEFN3","PUBLISHED","2013","EMR","WB_HI","OMN","TOTL","<5","","","",""
"WHS5_512","PHEFN3","PUBLISHED","2013","EMR","WB_HI","OMN","URB","Not available","","","",""
"WHS5_512","PHEFN3","PUBLISHED","2013","EMR","WB_HI","OMN","RUR","Not available","","","",""
"WHS5_512","PHEFN1","PUBLISHED","2013","EMR","WB_LMI","PAK","TOTL","58","58.00000","","",""
"WHS5_512","PHEFN1","PUBLISHED","2013","EMR","WB_LMI","PAK","URB","14","14.00000","","",""
"WHS5_512","PHEFN1","PUBLISHED","2013","EMR","WB_LMI","PAK","RUR","84","84.00000","","",""
"WHS5_512","PHEFN1","PUBLISHED","2013","AMR","WB_UMI","PAN","TOTL","15","15.00000","","",""
"WHS5_512","PHEFN1","PUBLISHED","2013","AMR","WB_UMI","PAN","URB","<5","","","",""
"WHS5_512","PHEFN1","PUBLISHED","2013","AMR","WB_UMI","PAN","RUR","37","37.00000","","",""
"WHS5_512","PHEFN1","PUBLISHED","2013","AMR","WB_UMI","PER","TOTL","34","34.00000","","",""
"WHS5_512","PHEFN1","PUBLISHED","2013","AMR","WB_UMI","PER","URB","13","13.00000","","","The latest survey data used instead of multilevel modelling after proportional adjustment to total solid fuel use; see <a href=http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=318"" target=""_blank"">meta-data sheet</a> for further information."""
"WHS5_512","PHEFN1","PUBLISHED","2013","AMR","WB_UMI","PER","RUR",">95","","","","The latest survey data used instead of multilevel modelling after proportional adjustment to total solid fuel use; see <a href=http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=318"" target=""_blank"">meta-data sheet</a> for further information."""
"WHS5_512","PHEFN1","PUBLISHED","2013","WPR","WB_LMI","PHL","TOTL","54","54.00000","","",""
"WHS5_512","PHEFN1","PUBLISHED","2013","WPR","WB_LMI","PHL","URB","34","34.00000","","","The latest survey data used instead of multilevel modelling after proportional adjustment to total solid fuel use; see <a href=http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=318"" target=""_blank"">meta-data sheet</a> for further information."""
"WHS5_512","PHEFN1","PUBLISHED","2013","WPR","WB_LMI","PHL","RUR","71","71.00000","","","The latest survey data used instead of multilevel modelling after proportional adjustment to total solid fuel use; see <a href=http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=318"" target=""_blank"">meta-data sheet</a> for further information."""
"WHS5_512","PHEFN1","PUBLISHED","2013","WPR","WB_UMI","PLW","TOTL","<5","","","",""
"WHS5_512","PHEFN1","PUBLISHED","2013","WPR","WB_UMI","PLW","URB","Not available","","","",""
"WHS5_512","PHEFN1","PUBLISHED","2013","WPR","WB_UMI","PLW","RUR","Not available","","","",""
"WHS5_512","PHEFN1","PUBLISHED","2013","WPR","WB_LMI","PNG","TOTL","67","67.00000","","",""
"WHS5_512","PHEFN1","PUBLISHED","2013","WPR","WB_LMI","PNG","URB","26","26.00000","","","The latest survey data used instead of multilevel modelling after proportional adjustment to total solid fuel use; see <a href=http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=318"" target=""_blank"">meta-data sheet</a> for further information."""
"WHS5_512","PHEFN1","PUBLISHED","2013","WPR","WB_LMI","PNG","RUR","73","73.00000","","","The latest survey data used instead of multilevel modelling after proportional adjustment to total solid fuel use; see <a href=http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=318"" target=""_blank"">meta-data sheet</a> for further information."""
"WHS5_512","PHEFN3","PUBLISHED","2013","EUR","WB_HI","POL","TOTL","<5","","","",""
"WHS5_512","PHEFN3","PUBLISHED","2013","EUR","WB_HI","POL","URB","Not available","","","",""
"WHS5_512","PHEFN3","PUBLISHED","2013","EUR","WB_HI","POL","RUR","Not available","","","",""
"WHS5_512","PHEFN1","PUBLISHED","2013","SEAR","WB_LI","PRK","TOTL","92","92.00000","","",""
"WHS5_512","PHEFN1","PUBLISHED","2013","SEAR","WB_LI","PRK","URB","89","89.00000","","","The latest survey data used instead of multilevel modelling after proportional adjustment to total solid fuel use; see <a href=http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=318"" target=""_blank"">meta-data sheet</a> for further information."""
"WHS5_512","PHEFN1","PUBLISHED","2013","SEAR","WB_LI","PRK","RUR",">95","","","","The latest survey data used instead of multilevel modelling after proportional adjustment to total solid fuel use; see <a href=http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=318"" target=""_blank"">meta-data sheet</a> for further information."""
"WHS5_512","PHEFN3","PUBLISHED","2013","EUR","WB_HI","PRT","TOTL","<5","","","",""
"WHS5_512","PHEFN3","PUBLISHED","2013","EUR","WB_HI","PRT","URB","Not available","","","",""
"WHS5_512","PHEFN3","PUBLISHED","2013","EUR","WB_HI","PRT","RUR","Not available","","","",""
"WHS5_512","PHEFN1","PUBLISHED","2013","AMR","WB_LMI","PRY","TOTL","42","42.00000","","",""
"WHS5_512","PHEFN1","PUBLISHED","2013","AMR","WB_LMI","PRY","URB","21","21.00000","","",""
"WHS5_512","PHEFN1","PUBLISHED","2013","AMR","WB_LMI","PRY","RUR","71","71.00000","","",""
"WHS5_512","PHEFN1","PUBLISHED","2013","EMR","WB_HI","QAT","TOTL","<5","","","",""
"WHS5_512","PHEFN1","PUBLISHED","2013","EMR","WB_HI","QAT","URB","Not available","","","",""
"WHS5_512","PHEFN1","PUBLISHED","2013","EMR","WB_HI","QAT","RUR","Not available","","","",""
"WHS5_512","PHEFN1","PUBLISHED","2013","EUR","WB_UMI","ROU","TOTL","21","21.00000","","",""
"WHS5_512","PHEFN1","PUBLISHED","2013","EUR","WB_UMI","ROU","URB","<5","","","","The latest survey data used instead of multilevel modelling after proportional adjustment to total solid fuel use; see <a href=http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=318"" target=""_blank"">meta-data sheet</a> for further information."""
"WHS5_512","PHEFN1","PUBLISHED","2013","EUR","WB_UMI","ROU","RUR","40","40.00000","","","The latest survey data used instead of multilevel modelling after proportional adjustment to total solid fuel use; see <a href=http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=318"" target=""_blank"">meta-data sheet</a> for further information."""
"WHS5_512","PHEFN1","PUBLISHED","2013","EUR","WB_HI","RUS","TOTL","<5","","","",""
"WHS5_512","PHEFN1","PUBLISHED","2013","EUR","WB_HI","RUS","URB","Not available","","","",""
"WHS5_512","PHEFN1","PUBLISHED","2013","EUR","WB_HI","RUS","RUR","Not available","","","",""
"WHS5_512","PHEFN1","PUBLISHED","2013","AFR","WB_LI","RWA","TOTL",">95","","","",""
"WHS5_512","PHEFN1","PUBLISHED","2013","AFR","WB_LI","RWA","URB",">95","","","",""
"WHS5_512","PHEFN1","PUBLISHED","2013","AFR","WB_LI","RWA","RUR",">95","","","",""
"WHS5_512","PHEFN1","PUBLISHED","2013","EMR","WB_HI","SAU","TOTL","<5","","","",""
"WHS5_512","PHEFN1","PUBLISHED","2013","EMR","WB_HI","SAU","URB","Not available","","","",""
"WHS5_512","PHEFN1","PUBLISHED","2013","EMR","WB_HI","SAU","RUR","Not available","","","",""
"WHS5_512","PHEFN1","PUBLISHED","2013","EMR","WB_LMI","SDN","TOTL","70","70.00000","","",""
"WHS5_512","PHEFN1","PUBLISHED","2013","EMR","WB_LMI","SDN","URB","54","54.00000","","",""
"WHS5_512","PHEFN1","PUBLISHED","2013","EMR","WB_LMI","SDN","RUR","79","79.00000","","",""
"WHS5_512","PHEFN1","PUBLISHED","2013","AFR","WB_LMI","SEN","TOTL","61","61.00000","","",""
"WHS5_512","PHEFN1","PUBLISHED","2013","AFR","WB_LMI","SEN","URB","29","29.00000","","",""
"WHS5_512","PHEFN1","PUBLISHED","2013","AFR","WB_LMI","SEN","RUR","85","85.00000","","",""
"WHS5_512","PHEFN3","PUBLISHED","2013","WPR","WB_HI","SGP","TOTL","<5","","","",""
"WHS5_512","PHEFN3","PUBLISHED","2013","WPR","WB_HI","SGP","URB","Not available","","","",""
"WHS5_512","PHEFN3","PUBLISHED","2013","WPR","WB_HI","SGP","RUR","Not available","","","",""
"WHS5_512","PHEFN1","PUBLISHED","2013","WPR","WB_LMI","SLB","TOTL","92","92.00000","","",""
"WHS5_512","PHEFN1","PUBLISHED","2013","WPR","WB_LMI","SLB","URB","59","59.00000","","","The latest survey data used instead of multilevel modelling after proportional adjustment to total solid fuel use; see <a href=http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=318"" target=""_blank"">meta-data sheet</a> for further information."""
"WHS5_512","PHEFN1","PUBLISHED","2013","WPR","WB_LMI","SLB","RUR",">95","","","","The latest survey data used instead of multilevel modelling after proportional adjustment to total solid fuel use; see <a href=http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=318"" target=""_blank"">meta-data sheet</a> for further information."""
"WHS5_512","PHEFN1","PUBLISHED","2013","AFR","WB_LI","SLE","TOTL",">95","","","",""
"WHS5_512","PHEFN1","PUBLISHED","2013","AFR","WB_LI","SLE","URB",">95","","","",""
"WHS5_512","PHEFN1","PUBLISHED","2013","AFR","WB_LI","SLE","RUR",">95","","","",""
"WHS5_512","PHEFN1","PUBLISHED","2013","AMR","WB_LMI","SLV","TOTL","19","19.00000","","",""
"WHS5_512","PHEFN1","PUBLISHED","2013","AMR","WB_LMI","SLV","URB","6","6.00000","","",""
"WHS5_512","PHEFN1","PUBLISHED","2013","AMR","WB_LMI","SLV","RUR","45","45.00000","","",""
"WHS5_512","PHEFN3","PUBLISHED","2013","EUR","WB_HI","SMR","TOTL","<5","","","",""
"WHS5_512","PHEFN3","PUBLISHED","2013","EUR","WB_HI","SMR","URB","Not available","","","",""
"WHS5_512","PHEFN3","PUBLISHED","2013","EUR","WB_HI","SMR","RUR","Not available","","","",""
"WHS5_512","PHEFN1","PUBLISHED","2013","EMR","WB_LI","SOM","TOTL",">95","","","",""
"WHS5_512","PHEFN1","PUBLISHED","2013","EMR","WB_LI","SOM","URB","94","94.00000","","",""
"WHS5_512","PHEFN1","PUBLISHED","2013","EMR","WB_LI","SOM","RUR",">95","","","",""
"WHS5_512","PHEFN1","PUBLISHED","2013","EUR","WB_UMI","SRB","TOTL","31","31.00000","","",""
"WHS5_512","PHEFN1","PUBLISHED","2013","EUR","WB_UMI","SRB","URB","13","13.00000","","",""
"WHS5_512","PHEFN1","PUBLISHED","2013","EUR","WB_UMI","SRB","RUR","53","53.00000","","",""
"WHS5_512","PHEFN1","PUBLISHED","2013","AFR","WB_LMI","SSD","TOTL",">95","","","",""
"WHS5_512","PHEFN1","PUBLISHED","2013","AFR","WB_LMI","SSD","URB",">95","","","",""
"WHS5_512","PHEFN1","PUBLISHED","2013","AFR","WB_LMI","SSD","RUR",">95","","","",""
"WHS5_512","PHEFN1","PUBLISHED","2013","AFR","WB_LMI","STP","TOTL","71","71.00000","","",""
"WHS5_512","PHEFN1","PUBLISHED","2013","AFR","WB_LMI","STP","URB","60","60.00000","","","The latest survey data used instead of multilevel modelling after proportional adjustment to total solid fuel use; see <a href=http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=318"" target=""_blank"">meta-data sheet</a> for further information."""
"WHS5_512","PHEFN1","PUBLISHED","2013","AFR","WB_LMI","STP","RUR","89","89.00000","","","The latest survey data used instead of multilevel modelling after proportional adjustment to total solid fuel use; see <a href=http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=318"" target=""_blank"">meta-data sheet</a> for further information."""
"WHS5_512","PHEFN1","PUBLISHED","2013","AMR","WB_UMI","SUR","TOTL","11","11.00000","","",""
"WHS5_512","PHEFN1","PUBLISHED","2013","AMR","WB_UMI","SUR","URB","5","5.00000","","",""
"WHS5_512","PHEFN1","PUBLISHED","2013","AMR","WB_UMI","SUR","RUR","22","22.00000","","",""
"WHS5_512","PHEFN1","PUBLISHED","2013","EUR","WB_HI","SVK","TOTL","<5","","","",""
"WHS5_512","PHEFN1","PUBLISHED","2013","EUR","WB_HI","SVK","URB","Not available","","","",""
"WHS5_512","PHEFN1","PUBLISHED","2013","EUR","WB_HI","SVK","RUR","Not available","","","",""
"WHS5_512","PHEFN1","PUBLISHED","2013","EUR","WB_HI","SVN","TOTL","<5","","","",""
"WHS5_512","PHEFN1","PUBLISHED","2013","EUR","WB_HI","SVN","URB","Not available","","","",""
"WHS5_512","PHEFN1","PUBLISHED","2013","EUR","WB_HI","SVN","RUR","Not available","","","",""
"WHS5_512","PHEFN3","PUBLISHED","2013","EUR","WB_HI","SWE","TOTL","<5","","","",""
"WHS5_512","PHEFN3","PUBLISHED","2013","EUR","WB_HI","SWE","URB","Not available","","","",""
"WHS5_512","PHEFN3","PUBLISHED","2013","EUR","WB_HI","SWE","RUR","Not available","","","",""
"WHS5_512","PHEFN1","PUBLISHED","2013","AFR","WB_LMI","SWZ","TOTL","61","61.00000","","",""
"WHS5_512","PHEFN1","PUBLISHED","2013","AFR","WB_LMI","SWZ","URB","12","12.00000","","",""
"WHS5_512","PHEFN1","PUBLISHED","2013","AFR","WB_LMI","SWZ","RUR","75","75.00000","","",""
"WHS5_512","PHEFN1","PUBLISHED","2013","AFR","WB_UMI","SYC","TOTL","<5","","","",""
"WHS5_512","PHEFN1","PUBLISHED","2013","AFR","WB_UMI","SYC","URB","Not available","","","",""
"WHS5_512","PHEFN1","PUBLISHED","2013","AFR","WB_UMI","SYC","RUR","Not available","","","",""
"WHS5_512","PHEFN1","PUBLISHED","2013","EMR","WB_LMI","SYR","TOTL","<5","","","",""
"WHS5_512","PHEFN1","PUBLISHED","2013","EMR","WB_LMI","SYR","URB","<5","","","",""
"WHS5_512","PHEFN1","PUBLISHED","2013","EMR","WB_LMI","SYR","RUR","<5","","","",""
"WHS5_512","PHEFN1","PUBLISHED","2013","AFR","WB_LI","TCD","TOTL",">95","","","",""
"WHS5_512","PHEFN1","PUBLISHED","2013","AFR","WB_LI","TCD","URB","89","89.00000","","",""
"WHS5_512","PHEFN1","PUBLISHED","2013","AFR","WB_LI","TCD","RUR",">95","","","",""
"WHS5_512","PHEFN1","PUBLISHED","2013","AFR","WB_LI","TGO","TOTL","95","95.00000","","",""
"WHS5_512","PHEFN1","PUBLISHED","2013","AFR","WB_LI","TGO","URB","91","91.00000","","",""
"WHS5_512","PHEFN1","PUBLISHED","2013","AFR","WB_LI","TGO","RUR",">95","","","",""
"WHS5_512","PHEFN1","PUBLISHED","2013","SEAR","WB_UMI","THA","TOTL","23","23.00000","","",""
"WHS5_512","PHEFN1","PUBLISHED","2013","SEAR","WB_UMI","THA","URB","13","13.00000","","","The latest survey data used instead of multilevel modelling after proportional adjustment to total solid fuel use; see <a href=http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=318"" target=""_blank"">meta-data sheet</a> for further information."""
"WHS5_512","PHEFN1","PUBLISHED","2013","SEAR","WB_UMI","THA","RUR","31","31.00000","","","The latest survey data used instead of multilevel modelling after proportional adjustment to total solid fuel use; see <a href=http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=318"" target=""_blank"">meta-data sheet</a> for further information."""
"WHS5_512","PHEFN1","PUBLISHED","2013","EUR","WB_LI","TJK","TOTL","30","30.00000","","",""
"WHS5_512","PHEFN1","PUBLISHED","2013","EUR","WB_LI","TJK","URB","<5","","","",""
"WHS5_512","PHEFN1","PUBLISHED","2013","EUR","WB_LI","TJK","RUR","39","39.00000","","",""
"WHS5_512","PHEFN1","PUBLISHED","2013","EUR","WB_UMI","TKM","TOTL","<5","","","",""
"WHS5_512","PHEFN1","PUBLISHED","2013","EUR","WB_UMI","TKM","URB","<5","","","",""
"WHS5_512","PHEFN1","PUBLISHED","2013","EUR","WB_UMI","TKM","RUR","<5","","","",""
"WHS5_512","PHEFN1","PUBLISHED","2013","SEAR","WB_LMI","TLS","TOTL","93","93.00000","","",""
"WHS5_512","PHEFN1","PUBLISHED","2013","SEAR","WB_LMI","TLS","URB","81","81.00000","","",""
"WHS5_512","PHEFN1","PUBLISHED","2013","SEAR","WB_LMI","TLS","RUR",">95","","","",""
"WHS5_512","PHEFN1","PUBLISHED","2013","WPR","WB_UMI","TON","TOTL","44","44.00000","","",""
"WHS5_512","PHEFN1","PUBLISHED","2013","WPR","WB_UMI","TON","URB","10","10.00000","","","The latest survey data used instead of multilevel modelling after proportional adjustment to total solid fuel use; see <a href=http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=318"" target=""_blank"">meta-data sheet</a> for further information."""
"WHS5_512","PHEFN1","PUBLISHED","2013","WPR","WB_UMI","TON","RUR","54","54.00000","","","The latest survey data used instead of multilevel modelling after proportional adjustment to total solid fuel use; see <a href=http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=318"" target=""_blank"">meta-data sheet</a> for further information."""
"WHS5_512","PHEFN1","PUBLISHED","2013","AMR","WB_HI","TTO","TOTL","<5","","","",""
"WHS5_512","PHEFN1","PUBLISHED","2013","AMR","WB_HI","TTO","URB","Not available","","","",""
"WHS5_512","PHEFN1","PUBLISHED","2013","AMR","WB_HI","TTO","RUR","Not available","","","",""
"WHS5_512","PHEFN1","PUBLISHED","2013","EMR","WB_UMI","TUN","TOTL","<5","","","",""
"WHS5_512","PHEFN1","PUBLISHED","2013","EMR","WB_UMI","TUN","URB","<5","","","",""
"WHS5_512","PHEFN1","PUBLISHED","2013","EMR","WB_UMI","TUN","RUR","<5","","","",""
"WHS5_512","PHEFN1","PUBLISHED","2013","EUR","WB_UMI","TUR","TOTL","<5","","","",""
"WHS5_512","PHEFN1","PUBLISHED","2013","EUR","WB_UMI","TUR","URB","Not available","","","",""
"WHS5_512","PHEFN1","PUBLISHED","2013","EUR","WB_UMI","TUR","RUR","Not available","","","",""
"WHS5_512","PHEFN1","PUBLISHED","2013","WPR","WB_UMI","TUV","TOTL","16","16.00000","","",""
"WHS5_512","PHEFN1","PUBLISHED","2013","WPR","WB_UMI","TUV","URB","Not available","","","",""
"WHS5_512","PHEFN1","PUBLISHED","2013","WPR","WB_UMI","TUV","RUR","Not available","","","",""
"WHS5_512","PHEFN1","PUBLISHED","2013","AFR","WB_LI","TZA","TOTL",">95","","","",""
"WHS5_512","PHEFN1","PUBLISHED","2013","AFR","WB_LI","TZA","URB","86","86.00000","","",""
"WHS5_512","PHEFN1","PUBLISHED","2013","AFR","WB_LI","TZA","RUR",">95","","","",""
"WHS5_512","PHEFN1","PUBLISHED","2013","AFR","WB_LI","UGA","TOTL",">95","","","",""
"WHS5_512","PHEFN1","PUBLISHED","2013","AFR","WB_LI","UGA","URB","91","91.00000","","",""
"WHS5_512","PHEFN1","PUBLISHED","2013","AFR","WB_LI","UGA","RUR",">95","","","",""
"WHS5_512","PHEFN1","PUBLISHED","2013","EUR","WB_LMI","UKR","TOTL","<5","","","",""
"WHS5_512","PHEFN1","PUBLISHED","2013","EUR","WB_LMI","UKR","URB","<5","","","",""
"WHS5_512","PHEFN1","PUBLISHED","2013","EUR","WB_LMI","UKR","RUR","9","9.00000","","",""
"WHS5_512","PHEFN1","PUBLISHED","2013","AMR","WB_HI","URY","TOTL","<5","","","",""
"WHS5_512","PHEFN1","PUBLISHED","2013","AMR","WB_HI","URY","URB","Not available","","","",""
"WHS5_512","PHEFN1","PUBLISHED","2013","AMR","WB_HI","URY","RUR","Not available","","","",""
"WHS5_512","PHEFN3","PUBLISHED","2013","AMR","WB_HI","USA","TOTL","<5","","","",""
"WHS5_512","PHEFN3","PUBLISHED","2013","AMR","WB_HI","USA","URB","Not available","","","",""
"WHS5_512","PHEFN3","PUBLISHED","2013","AMR","WB_HI","USA","RUR","Not available","","","",""
"WHS5_512","PHEFN1","PUBLISHED","2013","EUR","WB_LMI","UZB","TOTL","12","12.00000","","",""
"WHS5_512","PHEFN1","PUBLISHED","2013","EUR","WB_LMI","UZB","URB","<5","","","",""
"WHS5_512","PHEFN1","PUBLISHED","2013","EUR","WB_LMI","UZB","RUR","18","18.00000","","",""
"WHS5_512","PHEFN1","PUBLISHED","2013","AMR","WB_UMI","VCT","TOTL","<5","","","",""
"WHS5_512","PHEFN1","PUBLISHED","2013","AMR","WB_UMI","VCT","URB","Not available","","","",""
"WHS5_512","PHEFN1","PUBLISHED","2013","AMR","WB_UMI","VCT","RUR","Not available","","","",""
"WHS5_512","PHEFN1","PUBLISHED","2013","AMR","WB_UMI","VEN","TOTL","<5","","","",""
"WHS5_512","PHEFN1","PUBLISHED","2013","AMR","WB_UMI","VEN","URB","<5","","","",""
"WHS5_512","PHEFN1","PUBLISHED","2013","AMR","WB_UMI","VEN","RUR","19","19.00000","","",""
"WHS5_512","PHEFN1","PUBLISHED","2013","WPR","WB_LMI","VNM","TOTL","47","47.00000","","",""
"WHS5_512","PHEFN1","PUBLISHED","2013","WPR","WB_LMI","VNM","URB","16","16.00000","","",""
"WHS5_512","PHEFN1","PUBLISHED","2013","WPR","WB_LMI","VNM","RUR","61","61.00000","","",""
"WHS5_512","PHEFN1","PUBLISHED","2013","WPR","WB_LMI","VUT","TOTL","85","85.00000","","",""
"WHS5_512","PHEFN1","PUBLISHED","2013","WPR","WB_LMI","VUT","URB","54","54.00000","","",""
"WHS5_512","PHEFN1","PUBLISHED","2013","WPR","WB_LMI","VUT","RUR",">95","","","",""
"WHS5_512","PHEFN1","PUBLISHED","2013","WPR","WB_LMI","WSM","TOTL","62","62.00000","","",""
"WHS5_512","PHEFN1","PUBLISHED","2013","WPR","WB_LMI","WSM","URB","28","28.00000","","","The latest survey data used instead of multilevel modelling after proportional adjustment to total solid fuel use; see <a href=http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=318"" target=""_blank"">meta-data sheet</a> for further information."""
"WHS5_512","PHEFN1","PUBLISHED","2013","WPR","WB_LMI","WSM","RUR","70","70.00000","","","The latest survey data used instead of multilevel modelling after proportional adjustment to total solid fuel use; see <a href=http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=318"" target=""_blank"">meta-data sheet</a> for further information."""
"WHS5_512","PHEFN1","PUBLISHED","2013","EMR","WB_LMI","YEM","TOTL","32","32.00000","","",""
"WHS5_512","PHEFN1","PUBLISHED","2013","EMR","WB_LMI","YEM","URB","<5","","","",""
"WHS5_512","PHEFN1","PUBLISHED","2013","EMR","WB_LMI","YEM","RUR","47","47.00000","","",""
"WHS5_512","PHEFN1","PUBLISHED","2013","AFR","WB_UMI","ZAF","TOTL","12","12.00000","","",""
"WHS5_512","PHEFN1","PUBLISHED","2013","AFR","WB_UMI","ZAF","URB","<5","","","",""
"WHS5_512","PHEFN1","PUBLISHED","2013","AFR","WB_UMI","ZAF","RUR","28","28.00000","","",""
"WHS5_512","PHEFN1","PUBLISHED","2013","AFR","WB_LMI","ZMB","TOTL","82","82.00000","","",""
"WHS5_512","PHEFN1","PUBLISHED","2013","AFR","WB_LMI","ZMB","URB","59","59.00000","","",""
"WHS5_512","PHEFN1","PUBLISHED","2013","AFR","WB_LMI","ZMB","RUR",">95","","","",""
"WHS5_512","PHEFN1","PUBLISHED","2013","AFR","WB_LI","ZWE","TOTL","71","71.00000","","",""
"WHS5_512","PHEFN1","PUBLISHED","2013","AFR","WB_LI","ZWE","URB","16","16.00000","","",""
"WHS5_512","PHEFN1","PUBLISHED","2013","AFR","WB_LI","ZWE","RUR",">95","","","",""
